#heuristic1.csv
#
#
#
group,number,graphname,n_vertices,n_edges,duration,studentDfvsLen,studentDfvs,goodDfvsLen
h1,8182,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8183,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8184,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8185,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8186,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8187,cyc_1500-15.txt,1500,22304,200,0,,0
h1,8188,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8189,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8190,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8191,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8192,cyc_1500-15.txt,1500,22304,8100,0,,0
h1,8193,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8194,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8195,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8196,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8197,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8198,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8199,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8200,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8201,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8202,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8203,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8204,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8205,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8206,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8207,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8208,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8209,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8210,cyc_1500-15.txt,1500,22304,300,0,,0
h1,8211,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8212,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8213,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8214,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8215,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8216,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8217,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8218,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8219,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8220,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8221,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8222,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8223,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8224,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8225,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8226,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8227,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8228,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8229,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8230,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8231,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8232,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8233,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8234,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8235,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8236,cyc_1500-15.txt,1500,22304,3600,0,,0
h1,8237,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8238,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8239,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8240,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8241,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8242,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8243,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8244,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8245,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8246,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8247,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8248,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8249,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8250,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8251,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8252,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8253,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8254,cyc_1500-15.txt,1500,22304,1700,0,,0
h1,8255,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8256,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8257,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8258,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8259,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8260,cyc_1500-15.txt,1500,22304,1300,0,,0
h1,8261,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8262,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8263,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8264,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8265,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8266,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8267,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8268,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8269,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8270,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8271,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8272,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8273,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8274,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8275,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8276,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8277,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8278,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8279,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8280,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8281,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8282,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8283,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8284,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8285,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8286,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8287,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8288,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8289,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8290,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8291,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8292,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8293,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8294,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8295,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8296,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8297,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8298,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8299,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8300,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8301,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8302,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8303,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8304,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8305,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8306,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8307,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8308,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8309,cyc_1500-15.txt,1500,22304,2300,0,,0
h1,8310,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8311,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8312,cyc_1500-15.txt,1500,22304,1300,0,,0
h1,8313,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8314,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8315,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8316,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8317,cyc_1500-15.txt,1500,22304,1300,0,,0
h1,8318,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8319,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8320,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8321,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8322,cyc_1500-15.txt,1500,22304,10100,0,,0
h1,8323,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8324,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8325,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8326,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8327,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8328,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8329,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8330,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8331,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8332,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8333,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8334,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8335,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8336,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8337,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8338,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8339,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8340,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8341,cyc_1500-15.txt,1500,22304,1300,0,,0
h1,8342,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8343,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8344,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8345,cyc_1500-15.txt,1500,22304,1900,0,,0
h1,8346,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8347,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8348,cyc_1500-15.txt,1500,22304,2600,0,,0
h1,8349,cyc_1500-15.txt,1500,22304,2100,0,,0
h1,8350,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8351,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8352,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8353,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8354,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8355,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8356,cyc_1500-15.txt,1500,22304,2200,0,,0
h1,8357,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8358,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8359,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8360,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8361,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8362,cyc_1500-15.txt,1500,22304,1300,0,,0
h1,8363,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8364,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8365,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8366,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8367,cyc_1500-15.txt,1500,22304,1500,0,,0
h1,8368,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8369,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8370,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8371,cyc_1500-15.txt,1500,22304,1800,0,,0
h1,8372,cyc_1500-15.txt,1500,22304,1800,0,,0
h1,8373,cyc_1500-15.txt,1500,22304,1400,0,,0
h1,8374,cyc_1500-15.txt,1500,22304,1400,0,,0
h1,8375,cyc_1500-15.txt,1500,22304,1900,0,,0
h1,8376,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8377,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8378,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8379,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8380,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8381,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8382,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8383,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8384,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8385,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8386,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8387,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8388,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8389,cyc_1500-15.txt,1500,22304,1200,0,,0
h1,8390,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8391,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8392,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8393,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8394,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8395,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8396,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8397,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8398,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8399,cyc_1500-15.txt,1500,22304,1500,0,,0
h1,8400,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8401,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8402,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8403,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8404,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8405,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8406,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8407,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8408,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8409,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8410,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8411,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8412,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8413,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8414,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8415,cyc_1500-15.txt,1500,22304,1400,0,,0
h1,8416,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8417,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8418,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8419,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8420,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8421,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8422,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8423,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8424,cyc_1500-15.txt,1500,22304,1200,0,,0
h1,8425,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8426,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8427,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8428,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8429,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8430,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8431,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8432,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8433,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8434,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8435,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8436,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8437,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8438,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8439,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8440,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8441,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8442,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8443,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8444,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8445,cyc_1500-15.txt,1500,22304,1200,0,,0
h1,8446,cyc_1500-15.txt,1500,22304,1400,0,,0
h1,8447,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8448,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8449,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8450,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8451,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8452,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8453,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8454,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8455,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8456,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8457,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8458,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8459,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8460,cyc_1500-15.txt,1500,22304,1200,0,,0
h1,8461,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8462,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8463,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8464,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8465,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8466,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8467,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8468,cyc_1500-15.txt,1500,22304,1300,0,,0
h1,8469,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8470,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8471,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8472,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8473,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8474,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8475,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8476,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8477,cyc_1500-15.txt,1500,22304,1400,0,,0
h1,8478,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8479,cyc_1500-15.txt,1500,22304,1300,0,,0
h1,8480,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8481,cyc_1500-15.txt,1500,22304,1600,0,,0
h1,8482,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8483,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8484,cyc_1500-15.txt,1500,22304,1300,0,,0
h1,8485,cyc_1500-15.txt,1500,22304,400,0,,0
h1,8486,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8487,cyc_1500-15.txt,1500,22304,1200,0,,0
h1,8488,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8489,cyc_1500-15.txt,1500,22304,1400,0,,0
h1,8490,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8491,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8492,cyc_1500-15.txt,1500,22304,1400,0,,0
h1,8493,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8494,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8495,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8496,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8497,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8498,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8499,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8500,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8501,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8502,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8503,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8504,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8505,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8506,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8507,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8508,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8509,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8510,cyc_1500-15.txt,1500,22304,1700,0,,0
h1,8511,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8512,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8513,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8514,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8515,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8516,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8517,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8518,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8519,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8520,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8521,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8522,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8523,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8524,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8525,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8526,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8527,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8528,cyc_1500-15.txt,1500,22304,1300,0,,0
h1,8529,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8530,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8531,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8532,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8533,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8534,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8535,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8536,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8537,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8538,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8539,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8540,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8541,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8542,cyc_1500-15.txt,1500,22304,1200,0,,0
h1,8543,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8544,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8545,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8546,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8547,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8548,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8549,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8550,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8551,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8552,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8553,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8554,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8555,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8556,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8557,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8558,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8559,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8560,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8561,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8562,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8563,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8564,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8565,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8566,cyc_1500-15.txt,1500,22304,1200,0,,0
h1,8567,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8568,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8569,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8570,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8571,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8572,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8573,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8574,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8575,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8576,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8577,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8578,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8579,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8580,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8581,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8582,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8583,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8584,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8585,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8586,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8587,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8588,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8589,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8590,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8591,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8592,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8593,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8594,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8595,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8596,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8597,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8598,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8599,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8600,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8601,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8602,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8603,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8604,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8605,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8606,cyc_1500-15.txt,1500,22304,1100,0,,0
h1,8607,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8608,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8609,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8610,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8611,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8612,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8613,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8614,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8615,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8616,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8617,cyc_1500-15.txt,1500,22304,500,0,,0
h1,8618,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8619,cyc_1500-15.txt,1500,22304,800,0,,0
h1,8620,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8621,cyc_1500-15.txt,1500,22304,900,0,,0
h1,8622,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8623,cyc_1500-15.txt,1500,22304,1000,0,,0
h1,8624,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8625,cyc_1500-15.txt,1500,22304,600,0,,0
h1,8626,cyc_1500-15.txt,1500,22304,700,0,,0
h1,8627,cyc_1500-15.txt,1500,22304,800,0,,0
